antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent,consequent,rule
Ice cream,Butter,0.41041041041041043,0.18218218218218218,0.1001001001001001,0.24390243902439024,1.3387831680514606,0.025330635941246557,1.0816300171138882,Ice cream,Butter,285
Ice cream,Unicorn,0.41041041041041043,0.18218218218218218,0.1001001001001001,0.24390243902439024,1.3387831680514606,0.025330635941246557,1.0816300171138882,Ice cream,Butter,285
Butter,Ice cream,0.42042042042042044,0.18518518518518517,0.1001001001001001,0.2380952380952381,1.2857142857142858,0.02224446668891114,1.0694444444444446,Butter,Ice cream,286
Butter,Unicorn,0.42042042042042044,0.18518518518518517,0.1001001001001001,0.2380952380952381,1.2857142857142858,0.02224446668891114,1.0694444444444446,Butter,Ice cream,286
Unicorn,Ice cream,0.3893893893893894,0.2072072072072072,0.1001001001001001,0.25706940874035994,1.2406393204426067,0.019415812208605013,1.0671155584650396,Unicorn,Ice cream,287
Unicorn,Butter,0.3893893893893894,0.2072072072072072,0.1001001001001001,0.25706940874035994,1.2406393204426067,0.019415812208605013,1.0671155584650396,Unicorn,Ice cream,287
Ice cream,chocolate,0.2072072072072072,0.4214214214214214,0.1091091091091091,0.5265700483091788,1.249509449550759,0.021787553319084857,1.2220996506710793,Ice cream,chocolate,288
Butter,chocolate,0.2072072072072072,0.4214214214214214,0.1091091091091091,0.5265700483091788,1.249509449550759,0.021787553319084857,1.2220996506710793,Ice cream,chocolate,288
Ice cream,Butter,0.2022022022022022,0.42042042042042044,0.1091091091091091,0.5396039603960396,1.2834865629420085,0.024099174249324395,1.2588717750008072,Ice cream,Butter,289
chocolate,Butter,0.2022022022022022,0.42042042042042044,0.1091091091091091,0.5396039603960396,1.2834865629420085,0.024099174249324395,1.2588717750008072,Ice cream,Butter,289
Butter,Ice cream,0.2022022022022022,0.41041041041041043,0.1091091091091091,0.5396039603960396,1.3147911132576673,0.0261232203174145,1.280613947280614,Butter,Ice cream,290
chocolate,Ice cream,0.2022022022022022,0.41041041041041043,0.1091091091091091,0.5396039603960396,1.3147911132576673,0.0261232203174145,1.280613947280614,Butter,Ice cream,290
Ice cream,Butter,0.41041041041041043,0.2022022022022022,0.1091091091091091,0.2658536585365853,1.314791113257667,0.0261232203174145,1.0867013192594588,Ice cream,Butter,291
Ice cream,chocolate,0.41041041041041043,0.2022022022022022,0.1091091091091091,0.2658536585365853,1.314791113257667,0.0261232203174145,1.0867013192594588,Ice cream,Butter,291
Butter,Ice cream,0.42042042042042044,0.2022022022022022,0.1091091091091091,0.2595238095238095,1.2834865629420082,0.024099174249324395,1.0774118169616562,Butter,Ice cream,292
Butter,chocolate,0.42042042042042044,0.2022022022022022,0.1091091091091091,0.2595238095238095,1.2834865629420082,0.024099174249324395,1.0774118169616562,Butter,Ice cream,292
chocolate,Ice cream,0.4214214214214214,0.2072072072072072,0.1091091091091091,0.2589073634204275,1.249509449550759,0.021787553319084857,1.0697620697620698,chocolate,Ice cream,293
chocolate,Butter,0.4214214214214214,0.2072072072072072,0.1091091091091091,0.2589073634204275,1.249509449550759,0.021787553319084857,1.0697620697620698,chocolate,Ice cream,293
Kidney Beans,Milk,0.2022022022022022,0.40540540540540543,0.1041041041041041,0.5148514851485149,1.2699669966996698,0.022130238346454556,1.225592939878654,Kidney Beans,Milk,294
Butter,Milk,0.2022022022022022,0.40540540540540543,0.1041041041041041,0.5148514851485149,1.2699669966996698,0.022130238346454556,1.225592939878654,Kidney Beans,Milk,294
Kidney Beans,Butter,0.1991991991991992,0.42042042042042044,0.1041041041041041,0.5226130653266331,1.243072505384063,0.0203566930293657,1.2140666982772244,Kidney Beans,Butter,295
Milk,Butter,0.1991991991991992,0.42042042042042044,0.1041041041041041,0.5226130653266331,1.243072505384063,0.0203566930293657,1.2140666982772244,Kidney Beans,Butter,295
Butter,Kidney Beans,0.1981981981981982,0.4084084084084084,0.1041041041041041,0.5252525252525252,1.2860962566844918,0.023158293428563695,1.246118458884416,Butter,Kidney Beans,296
Milk,Kidney Beans,0.1981981981981982,0.4084084084084084,0.1041041041041041,0.5252525252525252,1.2860962566844918,0.023158293428563695,1.246118458884416,Butter,Kidney Beans,296
Kidney Beans,Butter,0.4084084084084084,0.1981981981981982,0.1041041041041041,0.2549019607843137,1.2860962566844918,0.023158293428563695,1.0761024182076813,Kidney Beans,Butter,297
Kidney Beans,Milk,0.4084084084084084,0.1981981981981982,0.1041041041041041,0.2549019607843137,1.2860962566844918,0.023158293428563695,1.0761024182076813,Kidney Beans,Butter,297
Butter,Kidney Beans,0.42042042042042044,0.1991991991991992,0.1041041041041041,0.2476190476190476,1.243072505384063,0.0203566930293657,1.0643554947352416,Butter,Kidney Beans,298
Butter,Milk,0.42042042042042044,0.1991991991991992,0.1041041041041041,0.2476190476190476,1.243072505384063,0.0203566930293657,1.0643554947352416,Butter,Kidney Beans,298
Milk,Kidney Beans,0.40540540540540543,0.2022022022022022,0.1041041041041041,0.2567901234567901,1.2699669966996698,0.022130238346454556,1.0734488641465385,Milk,Kidney Beans,299
Milk,Butter,0.40540540540540543,0.2022022022022022,0.1041041041041041,0.2567901234567901,1.2699669966996698,0.022130238346454556,1.0734488641465385,Milk,Kidney Beans,299
Kidney Beans,Nutmeg,0.2022022022022022,0.4014014014014014,0.1011011011011011,0.5,1.245635910224439,0.0199368537706876,1.1971971971971973,Kidney Beans,Nutmeg,300
Butter,Nutmeg,0.2022022022022022,0.4014014014014014,0.1011011011011011,0.5,1.245635910224439,0.0199368537706876,1.1971971971971973,Kidney Beans,Nutmeg,300
Kidney Beans,Butter,0.1891891891891892,0.42042042042042044,0.1011011011011011,0.5343915343915343,1.2710884353741494,0.021562102643183714,1.2447788697788693,Kidney Beans,Butter,301
Nutmeg,Butter,0.1891891891891892,0.42042042042042044,0.1011011011011011,0.5343915343915343,1.2710884353741494,0.021562102643183714,1.2447788697788693,Kidney Beans,Butter,301
Butter,Kidney Beans,0.1981981981981982,0.4084084084084084,0.1011011011011011,0.51010101010101,1.2489973262032084,0.02015529042556069,1.2075787127333517,Butter,Kidney Beans,302
Nutmeg,Kidney Beans,0.1981981981981982,0.4084084084084084,0.1011011011011011,0.51010101010101,1.2489973262032084,0.02015529042556069,1.2075787127333517,Butter,Kidney Beans,302
Kidney Beans,Butter,0.4084084084084084,0.1981981981981982,0.1011011011011011,0.24754901960784312,1.2489973262032084,0.02015529042556069,1.0655867593978343,Kidney Beans,Butter,303
Kidney Beans,Nutmeg,0.4084084084084084,0.1981981981981982,0.1011011011011011,0.24754901960784312,1.2489973262032084,0.02015529042556069,1.0655867593978343,Kidney Beans,Butter,303
Butter,Kidney Beans,0.42042042042042044,0.1891891891891892,0.1011011011011011,0.24047619047619045,1.2710884353741494,0.021562102643183714,1.0675252054562399,Butter,Kidney Beans,304
Butter,Nutmeg,0.42042042042042044,0.1891891891891892,0.1011011011011011,0.24047619047619045,1.2710884353741494,0.021562102643183714,1.0675252054562399,Butter,Kidney Beans,304
Nutmeg,Kidney Beans,0.4014014014014014,0.2022022022022022,0.1011011011011011,0.25187032418952615,1.2456359102244388,0.0199368537706876,1.0663897230563897,Nutmeg,Kidney Beans,305
Nutmeg,Butter,0.4014014014014014,0.2022022022022022,0.1011011011011011,0.25187032418952615,1.2456359102244388,0.0199368537706876,1.0663897230563897,Nutmeg,Kidney Beans,305
Butter,Milk,0.2022022022022022,0.40540540540540543,0.1021021021021021,0.504950495049505,1.2455445544554455,0.020128236344452557,1.201081081081081,Butter,Milk,306
chocolate,Milk,0.2022022022022022,0.40540540540540543,0.1021021021021021,0.504950495049505,1.2455445544554455,0.020128236344452557,1.201081081081081,Butter,Milk,306
chocolate,Butter,0.21121121121121122,0.42042042042042044,0.1021021021021021,0.4834123222748815,1.1498307379823967,0.013304595887178458,1.1219384522136815,chocolate,Butter,307
Milk,Butter,0.21121121121121122,0.42042042042042044,0.1021021021021021,0.4834123222748815,1.1498307379823967,0.013304595887178458,1.1219384522136815,chocolate,Butter,307
Butter,chocolate,0.1981981981981982,0.4214214214214214,0.1021021021021021,0.5151515151515151,1.2224141654070395,0.018577135694252817,1.1933183183183185,Butter,chocolate,308
Milk,chocolate,0.1981981981981982,0.4214214214214214,0.1021021021021021,0.5151515151515151,1.2224141654070395,0.018577135694252817,1.1933183183183185,Butter,chocolate,308
chocolate,Butter,0.4214214214214214,0.1981981981981982,0.1021021021021021,0.24228028503562946,1.2224141654070395,0.018577135694252817,1.0581772995566099,chocolate,Butter,309
chocolate,Milk,0.4214214214214214,0.1981981981981982,0.1021021021021021,0.24228028503562946,1.2224141654070395,0.018577135694252817,1.0581772995566099,chocolate,Butter,309
Butter,chocolate,0.42042042042042044,0.21121121121121122,0.1021021021021021,0.24285714285714285,1.1498307379823967,0.013304595887178458,1.0417965134946268,Butter,chocolate,310
Butter,Milk,0.42042042042042044,0.21121121121121122,0.1021021021021021,0.24285714285714285,1.1498307379823967,0.013304595887178458,1.0417965134946268,Butter,chocolate,310
Milk,Butter,0.40540540540540543,0.2022022022022022,0.1021021021021021,0.2518518518518518,1.2455445544554455,0.020128236344452557,1.0663633930960663,Milk,Butter,311
Milk,chocolate,0.40540540540540543,0.2022022022022022,0.1021021021021021,0.2518518518518518,1.2455445544554455,0.020128236344452557,1.0663633930960663,Milk,Butter,311
Butter,Nutmeg,0.1971971971971972,0.4014014014014014,0.1041041041041041,0.5279187817258884,1.3151891843994077,0.024948872796720645,1.2679991819776768,Butter,Nutmeg,312
Onion,Nutmeg,0.1971971971971972,0.4014014014014014,0.1041041041041041,0.5279187817258884,1.3151891843994077,0.024948872796720645,1.2679991819776768,Butter,Nutmeg,312
Butter,Onion,0.1981981981981982,0.4034034034034034,0.1041041041041041,0.5252525252525252,1.3020527859237534,0.024150276402528648,1.2566609162353841,Butter,Onion,313
Nutmeg,Onion,0.1981981981981982,0.4034034034034034,0.1041041041041041,0.5252525252525252,1.3020527859237534,0.024150276402528648,1.2566609162353841,Butter,Onion,313
Onion,Butter,0.19519519519519518,0.42042042042042044,0.1041041041041041,0.5333333333333333,1.2685714285714285,0.02204005807609412,1.2419562419562418,Onion,Butter,314
Nutmeg,Butter,0.19519519519519518,0.42042042042042044,0.1041041041041041,0.5333333333333333,1.2685714285714285,0.02204005807609412,1.2419562419562418,Onion,Butter,314
Butter,Onion,0.42042042042042044,0.19519519519519518,0.1041041041041041,0.2476190476190476,1.2685714285714285,0.02204005807609412,1.0696772722089178,Butter,Onion,315
Butter,Nutmeg,0.42042042042042044,0.19519519519519518,0.1041041041041041,0.2476190476190476,1.2685714285714285,0.02204005807609412,1.0696772722089178,Butter,Onion,315
Onion,Butter,0.4034034034034034,0.1981981981981982,0.1041041041041041,0.25806451612903225,1.3020527859237536,0.024150276402528648,1.0806893850372112,Onion,Butter,316
Onion,Nutmeg,0.4034034034034034,0.1981981981981982,0.1041041041041041,0.25806451612903225,1.3020527859237536,0.024150276402528648,1.0806893850372112,Onion,Butter,316
Nutmeg,Butter,0.4014014014014014,0.1971971971971972,0.1041041041041041,0.2593516209476309,1.3151891843994077,0.024948872796720645,1.0839189357707877,Nutmeg,Butter,317
Nutmeg,Onion,0.4014014014014014,0.1971971971971972,0.1041041041041041,0.2593516209476309,1.3151891843994077,0.024948872796720645,1.0839189357707877,Nutmeg,Butter,317
Butter,Yogurt,0.1981981981981982,0.42042042042042044,0.1001001001001001,0.5050505050505051,1.2012987012987013,0.0167735302870438,1.1709873138444566,Butter,Yogurt,318
Nutmeg,Yogurt,0.1981981981981982,0.42042042042042044,0.1001001001001001,0.5050505050505051,1.2012987012987013,0.0167735302870438,1.1709873138444566,Butter,Yogurt,318
Butter,Nutmeg,0.19119119119119118,0.4014014014014014,0.1001001001001001,0.5235602094240838,1.304330796046533,0.02335568802035269,1.2563992563992565,Butter,Nutmeg,319
Yogurt,Nutmeg,0.19119119119119118,0.4014014014014014,0.1001001001001001,0.5235602094240838,1.304330796046533,0.02335568802035269,1.2563992563992565,Butter,Nutmeg,319
Yogurt,Butter,0.1921921921921922,0.42042042042042044,0.1001001001001001,0.5208333333333334,1.2388392857142858,0.019298577857136415,1.209557383470427,Yogurt,Butter,320
Nutmeg,Butter,0.1921921921921922,0.42042042042042044,0.1001001001001001,0.5208333333333334,1.2388392857142858,0.019298577857136415,1.209557383470427,Yogurt,Butter,320
Butter,Yogurt,0.42042042042042044,0.1921921921921922,0.1001001001001001,0.2380952380952381,1.2388392857142858,0.019298577857136415,1.0602477477477479,Butter,Yogurt,321
Butter,Nutmeg,0.42042042042042044,0.1921921921921922,0.1001001001001001,0.2380952380952381,1.2388392857142858,0.019298577857136415,1.0602477477477479,Butter,Yogurt,321
Nutmeg,Butter,0.4014014014014014,0.19119119119119118,0.1001001001001001,0.24937655860349128,1.304330796046533,0.02335568802035269,1.0775160542602402,Nutmeg,Butter,322
Nutmeg,Yogurt,0.4014014014014014,0.19119119119119118,0.1001001001001001,0.24937655860349128,1.304330796046533,0.02335568802035269,1.0775160542602402,Nutmeg,Butter,322
Yogurt,Butter,0.42042042042042044,0.1981981981981982,0.1001001001001001,0.2380952380952381,1.2012987012987013,0.0167735302870438,1.052364864864865,Yogurt,Butter,323
Yogurt,Nutmeg,0.42042042042042044,0.1981981981981982,0.1001001001001001,0.2380952380952381,1.2012987012987013,0.0167735302870438,1.052364864864865,Yogurt,Butter,323
Cheese,Onion,0.17717717717717718,0.4034034034034034,0.1021021021021021,0.576271186440678,1.4285233629137402,0.03062822582342102,1.407967967967968,Cheese,Onion,324
Dill,Onion,0.17717717717717718,0.4034034034034034,0.1021021021021021,0.576271186440678,1.4285233629137402,0.03062822582342102,1.407967967967968,Cheese,Onion,324
Cheese,Dill,0.18518518518518517,0.3983983983983984,0.1021021021021021,0.5513513513513514,1.3839195979899497,0.02832462091721351,1.3409192324854977,Cheese,Dill,325
Onion,Dill,0.18518518518518517,0.3983983983983984,0.1021021021021021,0.5513513513513514,1.3839195979899497,0.02832462091721351,1.3409192324854977,Cheese,Dill,325
Onion,Cheese,0.1921921921921922,0.4044044044044044,0.1021021021021021,0.53125,1.3136602722772277,0.024378733087441803,1.270603937270604,Onion,Cheese,326
Dill,Cheese,0.1921921921921922,0.4044044044044044,0.1021021021021021,0.53125,1.3136602722772277,0.024378733087441803,1.270603937270604,Onion,Cheese,326
Cheese,Onion,0.4044044044044044,0.1921921921921922,0.1021021021021021,0.2524752475247525,1.3136602722772277,0.024378733087441803,1.0806435574647495,Cheese,Onion,327
Cheese,Dill,0.4044044044044044,0.1921921921921922,0.1021021021021021,0.2524752475247525,1.3136602722772277,0.024378733087441803,1.0806435574647495,Cheese,Onion,327
Dill,Cheese,0.3983983983983984,0.18518518518518517,0.1021021021021021,0.2562814070351759,1.38391959798995,0.02832462091721351,1.0955955955955956,Dill,Cheese,328
Dill,Onion,0.3983983983983984,0.18518518518518517,0.1021021021021021,0.2562814070351759,1.38391959798995,0.02832462091721351,1.0955955955955956,Dill,Cheese,328
Onion,Cheese,0.4034034034034034,0.17717717717717718,0.1021021021021021,0.2531017369727047,1.4285233629137402,0.03062822582342102,1.101653148164776,Onion,Cheese,329
Onion,Dill,0.4034034034034034,0.17717717717717718,0.1021021021021021,0.2531017369727047,1.4285233629137402,0.03062822582342102,1.101653148164776,Onion,Cheese,329
Kidney Beans,Ice cream,0.2002002002002002,0.41041041041041043,0.1041041041041041,0.52,1.2670243902439025,0.0219398577756936,1.2283116449783116,Kidney Beans,Ice cream,330
Cheese,Ice cream,0.2002002002002002,0.41041041041041043,0.1041041041041041,0.52,1.2670243902439025,0.0219398577756936,1.2283116449783116,Kidney Beans,Ice cream,330
Kidney Beans,Cheese,0.1961961961961962,0.4044044044044044,0.1041041041041041,0.5306122448979592,1.3120832491412409,0.024761498234971716,1.2688775732253994,Kidney Beans,Cheese,331
Ice cream,Cheese,0.1961961961961962,0.4044044044044044,0.1041041041041041,0.5306122448979592,1.3120832491412409,0.024761498234971716,1.2688775732253994,Kidney Beans,Cheese,331
Cheese,Kidney Beans,0.1871871871871872,0.4084084084084084,0.1041041041041041,0.5561497326203209,1.3617489776659326,0.027655282910538162,1.3328629834653931,Cheese,Kidney Beans,332
Ice cream,Kidney Beans,0.1871871871871872,0.4084084084084084,0.1041041041041041,0.5561497326203209,1.3617489776659326,0.027655282910538162,1.3328629834653931,Cheese,Kidney Beans,332
Kidney Beans,Cheese,0.4084084084084084,0.1871871871871872,0.1041041041041041,0.2549019607843137,1.3617489776659326,0.027655282910538162,1.0908803540382488,Kidney Beans,Cheese,333
Kidney Beans,Ice cream,0.4084084084084084,0.1871871871871872,0.1041041041041041,0.2549019607843137,1.3617489776659326,0.027655282910538162,1.0908803540382488,Kidney Beans,Cheese,333
Cheese,Kidney Beans,0.4044044044044044,0.1961961961961962,0.1041041041041041,0.25742574257425743,1.3120832491412406,0.024761498234971716,1.0824557891224558,Cheese,Kidney Beans,334
Cheese,Ice cream,0.4044044044044044,0.1961961961961962,0.1041041041041041,0.25742574257425743,1.3120832491412406,0.024761498234971716,1.0824557891224558,Cheese,Kidney Beans,334
Ice cream,Kidney Beans,0.41041041041041043,0.2002002002002002,0.1041041041041041,0.25365853658536586,1.2670243902439025,0.0219398577756936,1.0716271827382937,Ice cream,Kidney Beans,335
Ice cream,Cheese,0.41041041041041043,0.2002002002002002,0.1041041041041041,0.25365853658536586,1.2670243902439025,0.0219398577756936,1.0716271827382937,Ice cream,Kidney Beans,335
Kidney Beans,Nutmeg,0.2002002002002002,0.4014014014014014,0.1011011011011011,0.505,1.2580922693266834,0.02074046017989961,1.2092900981789871,Kidney Beans,Nutmeg,336
Cheese,Nutmeg,0.2002002002002002,0.4014014014014014,0.1011011011011011,0.505,1.2580922693266834,0.02074046017989961,1.2092900981789871,Kidney Beans,Nutmeg,336
Kidney Beans,Cheese,0.1891891891891892,0.4044044044044044,0.1011011011011011,0.5343915343915343,1.3214285714285712,0.02459215972729485,1.2791769041769039,Kidney Beans,Cheese,337
Nutmeg,Cheese,0.1891891891891892,0.4044044044044044,0.1011011011011011,0.5343915343915343,1.3214285714285712,0.02459215972729485,1.2791769041769039,Kidney Beans,Cheese,337
Cheese,Kidney Beans,0.1921921921921922,0.4084084084084084,0.1011011011011011,0.5260416666666666,1.2880284926470587,0.022608193779364946,1.248193248193248,Cheese,Kidney Beans,338
Nutmeg,Kidney Beans,0.1921921921921922,0.4084084084084084,0.1011011011011011,0.5260416666666666,1.2880284926470587,0.022608193779364946,1.248193248193248,Cheese,Kidney Beans,338
Kidney Beans,Cheese,0.4084084084084084,0.1921921921921922,0.1011011011011011,0.24754901960784312,1.2880284926470587,0.022608193779364946,1.073568682689204,Kidney Beans,Cheese,339
Kidney Beans,Nutmeg,0.4084084084084084,0.1921921921921922,0.1011011011011011,0.24754901960784312,1.2880284926470587,0.022608193779364946,1.073568682689204,Kidney Beans,Cheese,339
Cheese,Kidney Beans,0.4044044044044044,0.1891891891891892,0.1011011011011011,0.25,1.3214285714285714,0.02459215972729485,1.081081081081081,Cheese,Kidney Beans,340
Cheese,Nutmeg,0.4044044044044044,0.1891891891891892,0.1011011011011011,0.25,1.3214285714285714,0.02459215972729485,1.081081081081081,Cheese,Kidney Beans,340
Nutmeg,Kidney Beans,0.4014014014014014,0.2002002002002002,0.1011011011011011,0.25187032418952615,1.258092269326683,0.02074046017989961,1.0690657323990655,Nutmeg,Kidney Beans,341
Nutmeg,Cheese,0.4014014014014014,0.2002002002002002,0.1011011011011011,0.25187032418952615,1.258092269326683,0.02074046017989961,1.0690657323990655,Nutmeg,Kidney Beans,341
Kidney Beans,Sugar,0.2002002002002002,0.4094094094094094,0.1011011011011011,0.505,1.2334841075794623,0.019137255373491605,1.1931123042234153,Kidney Beans,Sugar,342
Cheese,Sugar,0.2002002002002002,0.4094094094094094,0.1011011011011011,0.505,1.2334841075794623,0.019137255373491605,1.1931123042234153,Kidney Beans,Sugar,342
Kidney Beans,Cheese,0.1871871871871872,0.4044044044044044,0.1011011011011011,0.5401069518716577,1.335561497326203,0.025401778154530902,1.2950741439113531,Kidney Beans,Cheese,343
Sugar,Cheese,0.1871871871871872,0.4044044044044044,0.1011011011011011,0.5401069518716577,1.335561497326203,0.025401778154530902,1.2950741439113531,Kidney Beans,Cheese,343
Cheese,Kidney Beans,0.1871871871871872,0.4084084084084084,0.1011011011011011,0.5401069518716577,1.3224677571563384,0.024652279907535157,1.286367763111949,Cheese,Kidney Beans,344
Sugar,Kidney Beans,0.1871871871871872,0.4084084084084084,0.1011011011011011,0.5401069518716577,1.3224677571563384,0.024652279907535157,1.286367763111949,Cheese,Kidney Beans,344
Kidney Beans,Cheese,0.4084084084084084,0.1871871871871872,0.1011011011011011,0.24754901960784312,1.3224677571563384,0.024652279907535157,1.0802202854320118,Kidney Beans,Cheese,345
Kidney Beans,Sugar,0.4084084084084084,0.1871871871871872,0.1011011011011011,0.24754901960784312,1.3224677571563384,0.024652279907535157,1.0802202854320118,Kidney Beans,Cheese,345
Cheese,Kidney Beans,0.4044044044044044,0.1871871871871872,0.1011011011011011,0.25,1.335561497326203,0.025401778154530902,1.0837504170837504,Cheese,Kidney Beans,346
Cheese,Sugar,0.4044044044044044,0.1871871871871872,0.1011011011011011,0.25,1.335561497326203,0.025401778154530902,1.0837504170837504,Cheese,Kidney Beans,346
Sugar,Kidney Beans,0.4094094094094094,0.2002002002002002,0.1011011011011011,0.2469437652811736,1.233484107579462,0.019137255373491605,1.062071812071812,Sugar,Kidney Beans,347
Sugar,Cheese,0.4094094094094094,0.2002002002002002,0.1011011011011011,0.2469437652811736,1.233484107579462,0.019137255373491605,1.062071812071812,Sugar,Kidney Beans,347
Kidney Beans,Cheese,0.19119119119119118,0.4044044044044044,0.1021021021021021,0.5340314136125655,1.3205380747498834,0.02478354230105982,1.2781883006602108,Kidney Beans,Cheese,348
chocolate,Cheese,0.19119119119119118,0.4044044044044044,0.1021021021021021,0.5340314136125655,1.3205380747498834,0.02478354230105982,1.2781883006602108,Kidney Beans,Cheese,348
Kidney Beans,chocolate,0.2002002002002002,0.4214214214214214,0.1021021021021021,0.51,1.2101900237529692,0.017733449164880594,1.180772609344038,Kidney Beans,chocolate,349
Cheese,chocolate,0.2002002002002002,0.4214214214214214,0.1021021021021021,0.51,1.2101900237529692,0.017733449164880594,1.180772609344038,Kidney Beans,chocolate,349
Cheese,Kidney Beans,0.18618618618618618,0.4084084084084084,0.1021021021021021,0.5483870967741936,1.342741935483871,0.02606209813417021,1.3099528099528102,Cheese,Kidney Beans,350
chocolate,Kidney Beans,0.18618618618618618,0.4084084084084084,0.1021021021021021,0.5483870967741936,1.342741935483871,0.02606209813417021,1.3099528099528102,Cheese,Kidney Beans,350
Kidney Beans,Cheese,0.4084084084084084,0.18618618618618618,0.1021021021021021,0.25,1.342741935483871,0.02606209813417021,1.085085085085085,Kidney Beans,Cheese,351
Kidney Beans,chocolate,0.4084084084084084,0.18618618618618618,0.1021021021021021,0.25,1.342741935483871,0.02606209813417021,1.085085085085085,Kidney Beans,Cheese,351
chocolate,Kidney Beans,0.4214214214214214,0.2002002002002002,0.1021021021021021,0.24228028503562946,1.210190023752969,0.017733449164880594,1.0555351589834348,chocolate,Kidney Beans,352
chocolate,Cheese,0.4214214214214214,0.2002002002002002,0.1021021021021021,0.24228028503562946,1.210190023752969,0.017733449164880594,1.0555351589834348,chocolate,Kidney Beans,352
Cheese,Kidney Beans,0.4044044044044044,0.19119119119119118,0.1021021021021021,0.2524752475247525,1.3205380747498834,0.02478354230105982,1.0819826448965522,Cheese,Kidney Beans,353
Cheese,chocolate,0.4044044044044044,0.19119119119119118,0.1021021021021021,0.2524752475247525,1.3205380747498834,0.02478354230105982,1.0819826448965522,Cheese,Kidney Beans,353
Cheese,Nutmeg,0.18518518518518517,0.4014014014014014,0.1001001001001001,0.5405405405405406,1.346633416458853,0.025766507247988735,1.3028322440087148,Cheese,Nutmeg,354
Onion,Nutmeg,0.18518518518518517,0.4014014014014014,0.1001001001001001,0.5405405405405406,1.346633416458853,0.025766507247988735,1.3028322440087148,Cheese,Nutmeg,354
Cheese,Onion,0.1921921921921922,0.4034034034034034,0.1001001001001001,0.5208333333333334,1.2910980148883375,0.02256911566220876,1.2450711581146365,Cheese,Onion,355
Nutmeg,Onion,0.1921921921921922,0.4034034034034034,0.1001001001001001,0.5208333333333334,1.2910980148883375,0.02256911566220876,1.2450711581146365,Cheese,Onion,355
Onion,Cheese,0.19519519519519518,0.4044044044044044,0.1001001001001001,0.5128205128205129,1.2680883472962683,0.021162303444585737,1.2225383278014859,Onion,Cheese,356
Nutmeg,Cheese,0.19519519519519518,0.4044044044044044,0.1001001001001001,0.5128205128205129,1.2680883472962683,0.021162303444585737,1.2225383278014859,Onion,Cheese,356
Cheese,Onion,0.4044044044044044,0.19519519519519518,0.1001001001001001,0.24752475247524755,1.2680883472962683,0.021162303444585737,1.0695432274379644,Cheese,Onion,357
Cheese,Nutmeg,0.4044044044044044,0.19519519519519518,0.1001001001001001,0.24752475247524755,1.2680883472962683,0.021162303444585737,1.0695432274379644,Cheese,Onion,357
Onion,Cheese,0.4034034034034034,0.1921921921921922,0.1001001001001001,0.24813895781637718,1.2910980148883375,0.02256911566220876,1.0744110447080744,Onion,Cheese,358
Onion,Nutmeg,0.4034034034034034,0.1921921921921922,0.1001001001001001,0.24813895781637718,1.2910980148883375,0.02256911566220876,1.0744110447080744,Onion,Cheese,358
Nutmeg,Cheese,0.4014014014014014,0.18518518518518517,0.1001001001001001,0.24937655860349128,1.346633416458853,0.025766507247988735,1.0855174110988066,Nutmeg,Cheese,359
Nutmeg,Onion,0.4014014014014014,0.18518518518518517,0.1001001001001001,0.24937655860349128,1.346633416458853,0.025766507247988735,1.0855174110988066,Nutmeg,Cheese,359
Kidney Beans,Milk,0.19519519519519518,0.40540540540540543,0.10510510510510511,0.5384615384615385,1.3282051282051284,0.025971917863809757,1.2882882882882885,Kidney Beans,Milk,360
Corn,Milk,0.19519519519519518,0.40540540540540543,0.10510510510510511,0.5384615384615385,1.3282051282051284,0.025971917863809757,1.2882882882882885,Kidney Beans,Milk,360
Kidney Beans,Corn,0.1991991991991992,0.4074074074074074,0.10510510510510511,0.5276381909547738,1.2951119232526267,0.023949875801727666,1.2545311268715522,Kidney Beans,Corn,361
Milk,Corn,0.1991991991991992,0.4074074074074074,0.10510510510510511,0.5276381909547738,1.2951119232526267,0.023949875801727666,1.2545311268715522,Kidney Beans,Corn,361
Corn,Kidney Beans,0.1931931931931932,0.4084084084084084,0.10510510510510511,0.5440414507772021,1.3321014934471198,0.026203380557734912,1.2974679224679226,Corn,Kidney Beans,362
Milk,Kidney Beans,0.1931931931931932,0.4084084084084084,0.10510510510510511,0.5440414507772021,1.3321014934471198,0.026203380557734912,1.2974679224679226,Corn,Kidney Beans,362
Kidney Beans,Corn,0.4084084084084084,0.1931931931931932,0.10510510510510511,0.2573529411764706,1.3321014934471198,0.026203380557734912,1.0863933240170864,Kidney Beans,Corn,363
Kidney Beans,Milk,0.4084084084084084,0.1931931931931932,0.10510510510510511,0.2573529411764706,1.3321014934471198,0.026203380557734912,1.0863933240170864,Kidney Beans,Corn,363
Corn,Kidney Beans,0.4074074074074074,0.1991991991991992,0.10510510510510511,0.257985257985258,1.295111923252627,0.023949875801727666,1.0792249202845228,Corn,Kidney Beans,364
Corn,Milk,0.4074074074074074,0.1991991991991992,0.10510510510510511,0.257985257985258,1.295111923252627,0.023949875801727666,1.0792249202845228,Corn,Kidney Beans,364
Milk,Kidney Beans,0.40540540540540543,0.19519519519519518,0.10510510510510511,0.25925925925925924,1.3282051282051281,0.025971917863809757,1.0864864864864867,Milk,Kidney Beans,365
